transaction_id,order_id,customer_id,product_id,timestamp,amount,payment_method,payment_status,failure_reason,processing_time,device_type
TXN-000378,ORD-00479,CUST-0199,PROD-AUD-007,2026-06-21 20:26:45,1499.0,Card,SUCCESS,NONE,5.22,Mobile
TXN-000379,ORD-00481,CUST-0210,PROD-ACC-001,2026-06-24 17:09:01,8995.0,UPI,SUCCESS,NONE,4.34,Mobile
TXN-000380,ORD-00482,CUST-0235,PROD-PHN-003,2026-07-20 02:29:50,17499.0,Net Banking,SUCCESS,NONE,4.09,Tablet
TXN-000381,ORD-00483,CUST-0099,PROD-PHN-005,2026-07-17 06:28:47,22999.0,Card,SUCCESS,NONE,3.72,Desktop
TXN-000382,ORD-00484,CUST-0057,PROD-SHO-004,2026-08-28 23:44:15,3999.0,Net Banking,SUCCESS,NONE,7.94,Tablet
TXN-000383,ORD-00486,CUST-0045,PROD-PHN-005,2026-07-24 04:23:21,22999.0,UPI,SUCCESS,NONE,2.67,Desktop
TXN-000384,ORD-00487,CUST-0238,PROD-LAP-002,2026-08-30 05:08:52,56990.0,UPI,FAILED,NETWORK_ERROR,1.52,Mobile
TXN-000385,ORD-00490,CUST-0007,PROD-AUD-007,2026-08-04 02:52:30,1499.0,Net Banking,SUCCESS,NONE,5.06,Mobile
TXN-000386,ORD-00491,CUST-0124,PROD-LAP-003,2026-08-11 05:30:34,59990.0,Card,SUCCESS,NONE,6.58,Mobile
TXN-000387,ORD-00493,CUST-0285,PROD-LAP-005,2026-07-18 14:04:20,94900.0,UPI,SUCCESS,NONE,1.79,Mobile
TXN-000388,ORD-00494,CUST-0166,PROD-AUD-008,2026-06-10 20:08:31,7990.0,UPI,SUCCESS,NONE,2.48,Mobile
TXN-000389,ORD-00495,CUST-0095,PROD-LAP-005,2026-07-16 01:01:17,94900.0,UPI,SUCCESS,NONE,1.22,Mobile
TXN-000390,ORD-00496,CUST-0207,PROD-ACC-001,2026-06-10 03:21:15,8995.0,Card,FAILED,BANK_DECLINED,2.86,Desktop
TXN-000391,ORD-00497,CUST-0208,PROD-ACC-001,2026-07-02 03:22:05,8995.0,UPI,SUCCESS,NONE,3.73,Mobile
TXN-000392,ORD-00498,CUST-0170,PROD-PHN-002,2026-07-12 08:40:50,23999.0,UPI,SUCCESS,NONE,1.93,Mobile
TXN-000393,ORD-00499,CUST-0063,PROD-PHN-002,2026-08-20 08:36:34,23999.0,UPI,SUCCESS,NONE,1.68,Tablet
TXN-000394,ORD-00500,CUST-0194,PROD-AUD-005,2026-08-31 18:10:04,22990.0,Net Banking,SUCCESS,NONE,13.77,Mobile
TXN-000395,ORD-00501,CUST-0251,PROD-PHN-004,2026-08-27 22:21:16,71990.0,UPI,SUCCESS,NONE,3.17,Mobile
TXN-000396,ORD-00502,CUST-0123,PROD-LAP-003,2026-06-12 06:21:35,59990.0,Card,SUCCESS,NONE,4.22,Desktop
TXN-000397,ORD-00503,CUST-0018,PROD-ACC-002,2026-08-05 17:07:46,7499.0,UPI,SUCCESS,NONE,3.24,Mobile
TXN-000398,ORD-00505,CUST-0037,PROD-AUD-010,2026-08-20 15:20:34,4699.0,UPI,SUCCESS,NONE,4.47,Desktop
TXN-000399,ORD-00506,CUST-0255,PROD-PHN-001,2026-08-05 14:12:01,24999.0,UPI,SUCCESS,NONE,1.52,Mobile
TXN-000400,ORD-00507,CUST-0019,PROD-LAP-005,2026-07-21 07:14:09,94900.0,UPI,SUCCESS,NONE,1.97,Mobile
TXN-000401,ORD-00508,CUST-0024,PROD-LAP-003,2026-06-10 18:39:59,59990.0,UPI,SUCCESS,NONE,3.23,Mobile
TXN-000402,ORD-00510,CUST-0292,PROD-SHO-004,2026-07-29 00:53:02,3999.0,UPI,SUCCESS,NONE,1.22,Mobile
TXN-000403,ORD-00511,CUST-0041,PROD-LAP-002,2026-06-25 12:11:32,56990.0,Card,SUCCESS,NONE,4.3,Mobile
TXN-000404,ORD-00512,CUST-0092,PROD-WAT-003,2026-07-06 04:35:51,27900.0,UPI,SUCCESS,NONE,2.21,Mobile
TXN-000405,ORD-00513,CUST-0184,PROD-AUD-003,2026-06-21 01:34:26,4999.0,UPI,SUCCESS,NONE,3.93,Mobile
TXN-000406,ORD-00514,CUST-0069,PROD-SHO-002,2026-06-23 01:43:10,3695.0,Net Banking,SUCCESS,NONE,4.77,Mobile
TXN-000407,ORD-00515,CUST-0127,PROD-SHO-001,2026-07-23 05:48:40,3799.0,Net Banking,SUCCESS,NONE,11.85,Mobile
TXN-000408,ORD-00516,CUST-0243,PROD-PHN-004,2026-06-07 13:24:55,71990.0,UPI,SUCCESS,NONE,2.76,Tablet
TXN-000409,ORD-00517,CUST-0096,PROD-PHN-004,2026-07-09 12:25:09,71990.0,Net Banking,SUCCESS,NONE,12.74,Mobile
TXN-000410,ORD-00518,CUST-0055,PROD-SHO-004,2026-07-22 15:42:05,3999.0,UPI,SUCCESS,NONE,3.39,Mobile
TXN-000411,ORD-00519,CUST-0016,PROD-LAP-004,2026-08-21 07:22:28,38990.0,Card,SUCCESS,NONE,3.2,Desktop
TXN-000412,ORD-00520,CUST-0089,PROD-LAP-003,2026-07-28 23:42:28,59990.0,Card,SUCCESS,NONE,6.18,Tablet
TXN-000413,ORD-00522,CUST-0082,PROD-LAP-001,2026-08-16 22:21:33,48990.0,UPI,SUCCESS,NONE,1.34,Mobile
TXN-000414,ORD-00523,CUST-0277,PROD-ACC-003,2026-08-31 03:09:18,10999.0,UPI,SUCCESS,NONE,4.11,Desktop
TXN-000415,ORD-00524,CUST-0062,PROD-WAT-004,2026-08-05 23:10:19,7999.0,Card,FAILED,TIMEOUT,6.65,Mobile
TXN-000416,ORD-00525,CUST-0059,PROD-LAP-002,2026-07-30 04:18:32,56990.0,UPI,SUCCESS,NONE,2.41,Mobile
TXN-000417,ORD-00527,CUST-0202,PROD-ACC-001,2026-06-28 10:14:19,8995.0,Net Banking,FAILED,BANK_DECLINED,7.6,Mobile
TXN-000418,ORD-00528,CUST-0233,PROD-WAT-003,2026-08-19 23:01:32,27900.0,Card,SUCCESS,NONE,3.19,Mobile
TXN-000419,ORD-00529,CUST-0096,PROD-LAP-006,2026-06-11 11:37:42,49990.0,UPI,SUCCESS,NONE,1.72,Mobile
TXN-000420,ORD-00531,CUST-0107,PROD-WAT-003,2026-06-26 08:44:45,27900.0,UPI,SUCCESS,NONE,3.43,Mobile
TXN-000421,ORD-00533,CUST-0119,PROD-AUD-004,2026-08-23 21:52:52,1999.0,UPI,SUCCESS,NONE,3.15,Mobile
TXN-000422,ORD-00536,CUST-0160,PROD-WAT-001,2026-06-20 03:36:12,3499.0,UPI,SUCCESS,NONE,3.18,Tablet
TXN-000423,ORD-00537,CUST-0102,PROD-WAT-002,2026-06-05 19:23:16,4299.0,Card,SUCCESS,NONE,7.24,Desktop
TXN-000424,ORD-00538,CUST-0019,PROD-ACC-002,2026-08-01 21:18:27,7499.0,Net Banking,SUCCESS,NONE,12.47,Mobile
TXN-000425,ORD-00539,CUST-0262,PROD-ACC-002,2026-08-20 03:35:22,7499.0,Card,SUCCESS,NONE,5.05,Mobile
TXN-000426,ORD-00540,CUST-0204,PROD-LAP-001,2026-08-09 13:32:35,48990.0,UPI,SUCCESS,NONE,1.96,Mobile
TXN-000427,ORD-00542,CUST-0198,PROD-LAP-002,2026-07-24 18:00:20,56990.0,UPI,SUCCESS,NONE,1.69,Mobile
TXN-000428,ORD-00543,CUST-0021,PROD-AUD-004,2026-07-20 04:51:20,1999.0,Card,SUCCESS,NONE,5.16,Desktop
TXN-000429,ORD-00544,CUST-0199,PROD-ACC-002,2026-06-13 01:08:54,7499.0,UPI,SUCCESS,NONE,3.93,Mobile
TXN-000430,ORD-00545,CUST-0094,PROD-PHN-005,2026-08-18 05:34:44,22999.0,UPI,SUCCESS,NONE,4.09,Mobile
TXN-000431,ORD-00546,CUST-0195,PROD-AUD-007,2026-07-15 15:32:25,1499.0,Net Banking,SUCCESS,NONE,7.89,Desktop
TXN-000432,ORD-00547,CUST-0179,PROD-LAP-002,2026-08-14 23:34:23,56990.0,Net Banking,SUCCESS,NONE,8.34,Mobile
TXN-000433,ORD-00550,CUST-0073,PROD-SHO-003,2026-08-01 02:07:19,3299.0,UPI,SUCCESS,NONE,3.54,Mobile
TXN-000434,ORD-00551,CUST-0043,PROD-ACC-002,2026-07-30 02:48:27,7499.0,UPI,SUCCESS,NONE,1.88,Mobile
TXN-000435,ORD-00552,CUST-0148,PROD-LAP-005,2026-07-13 16:40:41,94900.0,UPI,SUCCESS,NONE,2.04,Mobile
TXN-000436,ORD-00553,CUST-0251,PROD-AUD-003,2026-07-15 02:58:11,4999.0,Card,SUCCESS,NONE,4.49,Tablet
TXN-000437,ORD-00554,CUST-0157,PROD-LAP-002,2026-07-27 14:29:51,56990.0,UPI,SUCCESS,NONE,3.03,Mobile
TXN-000438,ORD-00555,CUST-0038,PROD-ACC-002,2026-07-03 18:33:12,7499.0,Card,FAILED,BANK_DECLINED,3.19,Mobile
TXN-000439,ORD-00557,CUST-0284,PROD-AUD-002,2026-08-19 00:46:36,3899.0,UPI,SUCCESS,NONE,2.52,Mobile
TXN-000440,ORD-00558,CUST-0114,PROD-LAP-005,2026-07-27 10:56:08,94900.0,Card,SUCCESS,NONE,4.45,Mobile
TXN-000441,ORD-00560,CUST-0293,PROD-ACC-001,2026-06-18 02:38:23,8995.0,Card,SUCCESS,NONE,3.82,Mobile
TXN-000442,ORD-00562,CUST-0215,PROD-ACC-002,2026-07-11 07:32:40,7499.0,UPI,FAILED,TIMEOUT,2.15,Mobile
TXN-000443,ORD-00563,CUST-0007,PROD-AUD-008,2026-08-18 02:38:18,7990.0,Card,SUCCESS,NONE,3.51,Mobile
TXN-000444,ORD-00564,CUST-0205,PROD-PHN-003,2026-08-21 01:14:45,17499.0,UPI,SUCCESS,NONE,2.88,Desktop
TXN-000445,ORD-00566,CUST-0201,PROD-WAT-003,2026-06-07 12:01:42,27900.0,Card,SUCCESS,NONE,2.93,Tablet
TXN-000446,ORD-00567,CUST-0186,PROD-AUD-005,2026-07-12 18:44:52,22990.0,UPI,SUCCESS,NONE,2.91,Mobile
TXN-000447,ORD-00568,CUST-0217,PROD-LAP-006,2026-06-10 15:53:22,49990.0,UPI,SUCCESS,NONE,3.05,Desktop
TXN-000448,ORD-00569,CUST-0222,PROD-WAT-002,2026-07-07 17:40:32,4299.0,UPI,FAILED,NETWORK_ERROR,1.84,Mobile
TXN-000449,ORD-00570,CUST-0172,PROD-LAP-002,2026-06-04 10:50:19,56990.0,UPI,SUCCESS,NONE,1.44,Mobile
TXN-000450,ORD-00571,CUST-0069,PROD-AUD-004,2026-06-15 08:39:02,1999.0,Wallet,SUCCESS,NONE,3.28,Desktop
TXN-000451,ORD-00572,CUST-0278,PROD-PHN-001,2026-08-10 09:35:03,24999.0,UPI,SUCCESS,NONE,2.0,Mobile
TXN-000452,ORD-00573,CUST-0099,PROD-ACC-002,2026-08-18 07:16:34,7499.0,UPI,SUCCESS,NONE,1.29,Mobile
TXN-000453,ORD-00574,CUST-0170,PROD-AUD-005,2026-06-10 13:24:46,22990.0,Card,SUCCESS,NONE,6.01,Mobile
TXN-000454,ORD-00575,CUST-0295,PROD-PHN-002,2026-07-14 01:01:19,23999.0,UPI,SUCCESS,NONE,3.95,Mobile
TXN-000455,ORD-00576,CUST-0215,PROD-AUD-005,2026-06-13 00:43:39,22990.0,Card,SUCCESS,NONE,5.27,Mobile
TXN-000456,ORD-00577,CUST-0268,PROD-AUD-002,2026-07-04 11:22:35,3899.0,Net Banking,SUCCESS,NONE,13.66,Mobile
TXN-000457,ORD-00580,CUST-0009,PROD-AUD-007,2026-08-14 09:40:26,1499.0,UPI,SUCCESS,NONE,3.96,Mobile
TXN-000458,ORD-00583,CUST-0225,PROD-WAT-001,2026-06-11 14:53:21,3499.0,Card,SUCCESS,NONE,6.32,Mobile
TXN-000459,ORD-00584,CUST-0052,PROD-WAT-003,2026-06-08 02:28:48,27900.0,UPI,SUCCESS,NONE,4.16,Mobile
TXN-000460,ORD-00585,CUST-0023,PROD-SHO-002,2026-07-29 18:43:37,3695.0,UPI,SUCCESS,NONE,4.22,Tablet
TXN-000461,ORD-00586,CUST-0278,PROD-PHN-004,2026-06-25 13:30:49,71990.0,UPI,FAILED,TIMEOUT,2.6,Mobile
TXN-000462,ORD-00587,CUST-0176,PROD-AUD-007,2026-07-22 18:51:07,1499.0,Net Banking,SUCCESS,NONE,8.66,Desktop
TXN-000463,ORD-00588,CUST-0129,PROD-SHO-001,2026-07-24 07:30:19,3799.0,Card,SUCCESS,NONE,3.55,Mobile
TXN-000464,ORD-00589,CUST-0186,PROD-AUD-001,2026-07-05 14:19:16,4799.0,Net Banking,SUCCESS,NONE,6.68,Mobile
TXN-000465,ORD-00590,CUST-0160,PROD-AUD-004,2026-08-02 12:35:21,1999.0,UPI,SUCCESS,NONE,2.58,Mobile
TXN-000466,ORD-00591,CUST-0174,PROD-PHN-002,2026-07-09 10:41:36,23999.0,UPI,SUCCESS,NONE,1.63,Mobile
TXN-000467,ORD-00592,CUST-0162,PROD-WAT-003,2026-06-26 04:35:56,27900.0,Card,FAILED,INSUFFICIENT_FUNDS,5.28,Desktop
TXN-000468,ORD-00593,CUST-0204,PROD-AUD-001,2026-06-18 03:50:25,4799.0,Card,SUCCESS,NONE,2.55,Mobile
TXN-000469,ORD-00594,CUST-0153,PROD-AUD-004,2026-06-17 01:20:30,1999.0,Net Banking,FAILED,BANK_DECLINED,11.35,Mobile
TXN-000470,ORD-00595,CUST-0024,PROD-PHN-004,2026-06-28 08:48:42,71990.0,Card,SUCCESS,NONE,5.95,Mobile
TXN-000471,ORD-00596,CUST-0097,PROD-AUD-010,2026-08-22 00:20:00,4699.0,Net Banking,SUCCESS,NONE,11.59,Mobile
TXN-000472,ORD-00597,CUST-0291,PROD-WAT-003,2026-07-08 23:34:30,27900.0,Wallet,SUCCESS,NONE,1.06,Mobile
TXN-000473,ORD-00598,CUST-0019,PROD-AUD-009,2026-08-27 05:06:55,2299.0,Card,SUCCESS,NONE,5.75,Mobile
TXN-000474,ORD-00599,CUST-0091,PROD-AUD-004,2026-08-18 18:15:07,1999.0,UPI,SUCCESS,NONE,3.76,Mobile
TXN-000475,ORD-00600,CUST-0290,PROD-WAT-001,2026-06-11 14:42:09,3499.0,UPI,SUCCESS,NONE,1.68,Mobile
TXN-000476,ORD-00601,CUST-0275,PROD-PHN-003,2026-08-21 10:07:02,17499.0,UPI,SUCCESS,NONE,2.54,Mobile
TXN-000477,ORD-00603,CUST-0132,PROD-PHN-005,2026-06-26 03:47:10,22999.0,Card,SUCCESS,NONE,5.53,Desktop
TXN-000478,ORD-00604,CUST-0075,PROD-PHN-003,2026-08-29 04:28:18,17499.0,Net Banking,FAILED,BANK_DECLINED,9.99,Mobile
TXN-000479,ORD-00607,CUST-0060,PROD-WAT-002,2026-06-26 18:43:15,4299.0,Wallet,SUCCESS,NONE,1.22,Desktop
TXN-000480,ORD-00609,CUST-0078,PROD-AUD-006,2026-08-28 07:29:54,4999.0,UPI,FAILED,TIMEOUT,2.93,Desktop
TXN-000481,ORD-00610,CUST-0225,PROD-PHN-002,2026-06-29 11:33:29,23999.0,UPI,SUCCESS,NONE,2.49,Tablet
TXN-000482,ORD-00611,CUST-0188,PROD-AUD-002,2026-08-14 14:43:00,3899.0,Card,SUCCESS,NONE,6.69,Mobile
TXN-000483,ORD-00612,CUST-0299,PROD-PHN-004,2026-08-07 10:10:53,71990.0,Net Banking,FAILED,BANK_DECLINED,8.77,Desktop
TXN-000484,ORD-00613,CUST-0194,PROD-ACC-001,2026-07-27 06:12:11,8995.0,Wallet,SUCCESS,NONE,1.5,Desktop
TXN-000485,ORD-00614,CUST-0228,PROD-WAT-003,2026-08-04 06:26:50,27900.0,Net Banking,SUCCESS,NONE,10.53,Mobile
TXN-000486,ORD-00615,CUST-0024,PROD-SHO-002,2026-08-31 05:56:40,3695.0,UPI,SUCCESS,NONE,2.66,Desktop
TXN-000487,ORD-00618,CUST-0187,PROD-AUD-005,2026-08-22 03:58:21,22990.0,UPI,SUCCESS,NONE,2.97,Mobile
TXN-000488,ORD-00619,CUST-0280,PROD-SHO-002,2026-07-21 18:17:01,3695.0,UPI,SUCCESS,NONE,2.62,Mobile
TXN-000489,ORD-00620,CUST-0118,PROD-AUD-001,2026-06-26 10:46:15,4799.0,UPI,SUCCESS,NONE,4.11,Mobile
TXN-000490,ORD-00622,CUST-0197,PROD-ACC-003,2026-08-14 13:36:32,10999.0,Net Banking,SUCCESS,NONE,4.81,Mobile
TXN-000491,ORD-00623,CUST-0211,PROD-PHN-003,2026-07-24 03:47:19,17499.0,Net Banking,SUCCESS,NONE,10.98,Desktop
TXN-000492,ORD-00624,CUST-0236,PROD-WAT-002,2026-08-15 03:08:42,4299.0,UPI,SUCCESS,NONE,1.43,Mobile
TXN-000493,ORD-00625,CUST-0204,PROD-AUD-002,2026-06-14 17:08:56,3899.0,Card,SUCCESS,NONE,5.61,Mobile
TXN-000494,ORD-00628,CUST-0149,PROD-WAT-002,2026-06-13 22:18:52,4299.0,UPI,SUCCESS,NONE,1.23,Mobile
TXN-000495,ORD-00629,CUST-0266,PROD-AUD-007,2026-06-05 10:18:40,1499.0,UPI,FAILED,BANK_DECLINED,3.84,Mobile
TXN-000496,ORD-00630,CUST-0215,PROD-LAP-006,2026-08-10 15:58:32,49990.0,UPI,SUCCESS,NONE,4.34,Desktop
TXN-000497,ORD-00631,CUST-0060,PROD-WAT-004,2026-08-18 07:24:08,7999.0,UPI,SUCCESS,NONE,4.16,Mobile
TXN-000498,ORD-00632,CUST-0182,PROD-LAP-005,2026-07-11 01:08:23,94900.0,UPI,SUCCESS,NONE,2.02,Desktop
TXN-000499,ORD-00633,CUST-0030,PROD-WAT-003,2026-07-17 00:10:25,27900.0,Wallet,SUCCESS,NONE,3.06,Mobile
TXN-000500,ORD-00634,CUST-0187,PROD-AUD-008,2026-08-07 15:54:39,7990.0,UPI,SUCCESS,NONE,2.23,Desktop
TXN-000501,ORD-00635,CUST-0112,PROD-PHN-004,2026-08-04 02:03:32,71990.0,Card,SUCCESS,NONE,3.11,Mobile
TXN-000502,ORD-00640,CUST-0050,PROD-AUD-001,2026-07-16 03:40:11,4799.0,UPI,SUCCESS,NONE,1.59,Mobile
TXN-000503,ORD-00641,CUST-0035,PROD-LAP-001,2026-06-04 20:48:29,48990.0,Card,SUCCESS,NONE,5.94,Desktop
TXN-000504,ORD-00643,CUST-0152,PROD-SHO-002,2026-06-19 07:27:50,3695.0,Card,SUCCESS,NONE,7.35,Mobile
TXN-000505,ORD-00645,CUST-0235,PROD-AUD-004,2026-08-05 13:58:06,1999.0,UPI,SUCCESS,NONE,2.81,Mobile
TXN-000506,ORD-00646,CUST-0079,PROD-PHN-005,2026-07-28 05:03:02,22999.0,Card,SUCCESS,NONE,4.69,Desktop
TXN-000507,ORD-00647,CUST-0249,PROD-SHO-004,2026-08-09 22:04:07,3999.0,Card,SUCCESS,NONE,2.7,Mobile
TXN-000508,ORD-00648,CUST-0064,PROD-AUD-003,2026-07-28 06:37:19,4999.0,Card,SUCCESS,NONE,3.43,Mobile
TXN-000509,ORD-00649,CUST-0037,PROD-AUD-001,2026-08-14 02:37:16,4799.0,Net Banking,SUCCESS,NONE,12.78,Mobile
TXN-000510,ORD-00651,CUST-0082,PROD-AUD-006,2026-07-02 16:58:02,4999.0,UPI,SUCCESS,NONE,3.76,Mobile
TXN-000511,ORD-00653,CUST-0022,PROD-PHN-005,2026-06-05 19:37:13,22999.0,UPI,SUCCESS,NONE,2.26,Mobile
TXN-000512,ORD-00654,CUST-0149,PROD-WAT-003,2026-07-26 07:51:34,27900.0,UPI,SUCCESS,NONE,3.73,Desktop
TXN-000513,ORD-00655,CUST-0244,PROD-PHN-001,2026-07-01 11:44:18,24999.0,Card,SUCCESS,NONE,5.12,Mobile
TXN-000514,ORD-00656,CUST-0185,PROD-AUD-002,2026-08-24 02:08:29,3899.0,UPI,SUCCESS,NONE,1.55,Mobile
TXN-000515,ORD-00657,CUST-0224,PROD-ACC-003,2026-06-07 02:08:21,10999.0,Net Banking,SUCCESS,NONE,9.36,Mobile
TXN-000516,ORD-00659,CUST-0166,PROD-LAP-004,2026-06-25 10:19:16,38990.0,UPI,SUCCESS,NONE,1.89,Tablet
TXN-000517,ORD-00660,CUST-0058,PROD-AUD-006,2026-08-29 09:18:29,4999.0,UPI,SUCCESS,NONE,2.39,Mobile
TXN-000518,ORD-00661,CUST-0035,PROD-LAP-001,2026-08-29 10:51:13,48990.0,UPI,SUCCESS,NONE,3.92,Desktop
TXN-000519,ORD-00662,CUST-0094,PROD-ACC-003,2026-06-07 22:43:43,10999.0,Net Banking,SUCCESS,NONE,6.2,Mobile
TXN-000520,ORD-00663,CUST-0246,PROD-WAT-001,2026-06-13 19:52:17,3499.0,UPI,SUCCESS,NONE,2.94,Mobile
TXN-000521,ORD-00664,CUST-0137,PROD-LAP-002,2026-08-03 17:06:46,56990.0,Card,SUCCESS,NONE,6.23,Mobile
TXN-000522,ORD-00665,CUST-0208,PROD-PHN-005,2026-07-29 23:29:26,22999.0,UPI,SUCCESS,NONE,4.11,Mobile
TXN-000523,ORD-00666,CUST-0213,PROD-AUD-004,2026-06-21 12:21:15,1999.0,UPI,SUCCESS,NONE,2.96,Mobile
TXN-000524,ORD-00667,CUST-0127,PROD-AUD-001,2026-07-08 04:58:28,4799.0,Card,SUCCESS,NONE,6.72,Tablet
TXN-000525,ORD-00668,CUST-0083,PROD-PHN-003,2026-08-04 11:33:29,17499.0,Card,SUCCESS,NONE,5.32,Mobile
TXN-000526,ORD-00669,CUST-0201,PROD-PHN-005,2026-08-17 08:13:46,22999.0,Card,FAILED,BANK_DECLINED,4.76,Mobile
TXN-000527,ORD-00671,CUST-0085,PROD-ACC-003,2026-07-01 14:53:29,10999.0,UPI,SUCCESS,NONE,2.2,Tablet
TXN-000528,ORD-00674,CUST-0299,PROD-ACC-001,2026-08-22 19:15:31,8995.0,Net Banking,SUCCESS,NONE,9.21,Desktop
TXN-000529,ORD-00676,CUST-0173,PROD-PHN-002,2026-06-07 15:55:55,23999.0,UPI,SUCCESS,NONE,4.14,Mobile
TXN-000530,ORD-00677,CUST-0088,PROD-LAP-004,2026-06-28 21:05:29,38990.0,UPI,SUCCESS,NONE,4.23,Mobile
TXN-000531,ORD-00678,CUST-0258,PROD-LAP-003,2026-08-13 06:03:53,59990.0,UPI,SUCCESS,NONE,4.17,Mobile
TXN-000532,ORD-00679,CUST-0266,PROD-LAP-004,2026-08-22 13:36:32,38990.0,Card,SUCCESS,NONE,6.15,Mobile
TXN-000533,ORD-00680,CUST-0120,PROD-WAT-004,2026-06-11 14:51:56,7999.0,Wallet,SUCCESS,NONE,3.46,Mobile
TXN-000534,ORD-00683,CUST-0109,PROD-SHO-004,2026-08-06 09:05:08,3999.0,Wallet,SUCCESS,NONE,2.77,Mobile
TXN-000535,ORD-00685,CUST-0087,PROD-AUD-002,2026-07-26 10:07:38,3899.0,UPI,SUCCESS,NONE,1.71,Desktop
TXN-000536,ORD-00686,CUST-0103,PROD-SHO-001,2026-07-12 03:28:58,3799.0,Card,SUCCESS,NONE,2.95,Mobile
TXN-000537,ORD-00687,CUST-0187,PROD-PHN-005,2026-08-19 08:22:15,22999.0,UPI,SUCCESS,NONE,3.09,Mobile
TXN-000538,ORD-00688,CUST-0138,PROD-SHO-004,2026-07-12 18:10:59,3999.0,UPI,SUCCESS,NONE,3.5,Mobile
TXN-000539,ORD-00689,CUST-0213,PROD-PHN-001,2026-07-20 16:37:50,24999.0,UPI,SUCCESS,NONE,1.85,Mobile
TXN-000540,ORD-00690,CUST-0173,PROD-LAP-003,2026-08-14 10:13:48,59990.0,UPI,SUCCESS,NONE,2.62,Mobile
TXN-000541,ORD-00692,CUST-0131,PROD-SHO-001,2026-08-08 05:17:06,3799.0,UPI,SUCCESS,NONE,2.34,Mobile
TXN-000542,ORD-00693,CUST-0226,PROD-ACC-001,2026-08-17 17:29:14,8995.0,Wallet,SUCCESS,NONE,3.77,Mobile
TXN-000543,ORD-00694,CUST-0008,PROD-WAT-004,2026-06-18 03:46:54,7999.0,Wallet,SUCCESS,NONE,2.92,Mobile
TXN-000544,ORD-00695,CUST-0249,PROD-PHN-002,2026-08-13 17:29:49,23999.0,UPI,FAILED,BANK_DECLINED,4.33,Mobile
TXN-000545,ORD-00696,CUST-0071,PROD-LAP-001,2026-06-05 08:00:03,48990.0,Net Banking,SUCCESS,NONE,8.81,Mobile
TXN-000546,ORD-00697,CUST-0289,PROD-SHO-001,2026-08-14 20:21:18,3799.0,UPI,SUCCESS,NONE,2.05,Mobile
TXN-000547,ORD-00698,CUST-0249,PROD-AUD-009,2026-08-13 20:50:42,2299.0,Card,FAILED,BANK_DECLINED,4.38,Mobile
TXN-000548,ORD-00701,CUST-0111,PROD-AUD-005,2026-08-10 15:01:29,22990.0,UPI,SUCCESS,NONE,1.23,Mobile
TXN-000549,ORD-00702,CUST-0160,PROD-LAP-005,2026-06-30 08:11:56,94900.0,Net Banking,SUCCESS,NONE,5.1,Mobile
TXN-000550,ORD-00703,CUST-0145,PROD-ACC-001,2026-08-28 18:28:35,8995.0,UPI,SUCCESS,NONE,4.42,Mobile
TXN-000551,ORD-00704,CUST-0033,PROD-AUD-010,2026-07-04 15:03:56,4699.0,Card,FAILED,BANK_DECLINED,3.49,Mobile
TXN-000552,ORD-00705,CUST-0126,PROD-AUD-007,2026-06-07 20:37:47,1499.0,UPI,SUCCESS,NONE,2.5,Mobile
TXN-000553,ORD-00706,CUST-0033,PROD-PHN-005,2026-07-07 16:03:20,22999.0,UPI,FAILED,BANK_DECLINED,4.49,Mobile
TXN-000554,ORD-00708,CUST-0098,PROD-WAT-001,2026-06-29 00:26:11,3499.0,Net Banking,SUCCESS,NONE,4.3,Desktop
TXN-000555,ORD-00710,CUST-0033,PROD-AUD-005,2026-07-07 04:25:10,22990.0,Card,FAILED,INSUFFICIENT_FUNDS,4.41,Mobile
TXN-000556,ORD-00711,CUST-0015,PROD-LAP-002,2026-07-14 12:27:25,56990.0,UPI,SUCCESS,NONE,4.2,Tablet
TXN-000557,ORD-00714,CUST-0095,PROD-SHO-001,2026-07-26 13:26:45,3799.0,UPI,SUCCESS,NONE,3.47,Mobile
TXN-000558,ORD-00716,CUST-0067,PROD-AUD-010,2026-08-31 06:07:42,4699.0,UPI,SUCCESS,NONE,4.23,Tablet
TXN-000559,ORD-00717,CUST-0171,PROD-ACC-002,2026-07-28 02:41:49,7499.0,Card,SUCCESS,NONE,6.7,Mobile
TXN-000560,ORD-00718,CUST-0242,PROD-AUD-001,2026-06-06 20:42:04,4799.0,Net Banking,SUCCESS,NONE,8.19,Mobile
TXN-000561,ORD-00719,CUST-0085,PROD-PHN-004,2026-08-22 18:41:46,71990.0,Wallet,SUCCESS,NONE,3.18,Mobile
TXN-000562,ORD-00721,CUST-0071,PROD-AUD-002,2026-08-02 10:01:13,3899.0,Card,SUCCESS,NONE,5.48,Mobile
TXN-000563,ORD-00722,CUST-0271,PROD-AUD-009,2026-06-06 12:46:52,2299.0,Card,SUCCESS,NONE,5.01,Mobile
TXN-000564,ORD-00723,CUST-0031,PROD-LAP-002,2026-08-12 03:07:29,56990.0,UPI,SUCCESS,NONE,2.76,Mobile
TXN-000565,ORD-00725,CUST-0242,PROD-LAP-003,2026-08-17 05:30:16,59990.0,Wallet,SUCCESS,NONE,1.62,Tablet
TXN-000566,ORD-00726,CUST-0040,PROD-AUD-004,2026-06-23 16:38:11,1999.0,UPI,SUCCESS,NONE,4.45,Tablet
